filename,year,creativity_score
Symbolism/martiros-saryan_mountains-1934.jpg,1934.0,1.8901694594066198e-05
Art_Nouveau_Modern/heorhiy-narbut_sheet-b-from-the-album-ukrainian-alphabet-1919.jpg,1919.0,2.545906989894565e-05
Realism/isaac-levitan_early-spring-botanical-garden-1900.jpg,1900.0,1.7485570144718932e-05
Post_Impressionism/henri-de-toulouse-lautrec_young-routy-1882.jpg,1882.0,2.6199955097758654e-05
Realism/jean-francois-millet_not_detected_189998.jpg,1899.0,2.49042811646461e-05
Post_Impressionism/vincent-van-gogh_mademoiselle-gachet-at-the-piano-1890.jpg,1890.0,9.863486058062063e-05
Naive_Art_Primitivism/fernand-leger_woman-with-parrot-1941.jpg,1941.0,1.7012137026213017e-05
Realism/wilhelm-leibl_dag-ungleiche-pahr-1880.jpg,1880.0,2.5533811912191122e-05
Art_Nouveau_Modern/ferdinand-hodler_forest-with-a-mountain-stream-1902.jpg,1902.0,1.9128779190781752e-05
Symbolism/mikhail-vrubel_eastern-dance-1887.jpg,1887.0,3.432555998586797e-05
Expressionism/george-bouzianis_topio-sto-aixenaou-1928.jpg,1928.0,1.6695940992659337e-05
Impressionism/pierre-auguste-renoir_portrait-of-a-young-girl-1895.jpg,1895.0,2.3139752317498185e-05
Symbolism/nicholas-roerich_great-wall-of-china-1938.jpg,1938.0,1.6094517318337834e-05
Expressionism/amedeo-modigliani_chakoska-1917.jpg,1917.0,1.5937844649949233e-05
Post_Impressionism/pyotr-konchalovsky_the-woman-in-front-of-a-mirror-1930.jpg,1930.0,1.5886169844123703e-05
Realism/pablo-picasso_olga-in-a-mantilla-1917.jpg,1917.0,1.749984841702088e-05
Cubism/pyotr-konchalovsky_abramtsevo-the-trees-1920.jpg,1920.0,1.5708150230747174e-05
Art_Nouveau_Modern/alphonse-mucha_byzantine-head-the-blonde-1897.jpg,1897.0,2.4689096614375998e-05
Color_Field_Painting/afro_controcanto-1974.jpg,1974.0,1.5312114066368118e-05
